ds,job_id,actor_id,event,language,time_spent,org
09/01/2023,745,1889,skip,Portuguese,23,C
09/01/2023,814,1809,skip,Chinese,49,D
09/01/2023,584,1514,decision,Portuguese,23,A
09/01/2023,180,1518,transfer,Arabic,21,D
09/01/2023,370,1870,transfer,Chinese,34,C
09/01/2023,866,1873,decision,Arabic,13,B
09/01/2023,541,1780,skip,Russian,60,F
09/01/2023,101,1609,transfer,German,60,A
09/01/2023,117,1064,decision,French,51,A
09/02/2023,333,1775,transfer,French,15,C
09/02/2023,454,1301,decision,English,37,B
09/02/2023,23,1735,transfer,Hindi,6,B
09/02/2023,866,1074,decision,Italian,19,F
09/02/2023,665,1734,skip,German,13,E
09/03/2023,370,1006,decision,Arabic,27,F
09/03/2023,839,1641,skip,Hindi,44,C
09/03/2023,553,1861,decision,Hindi,55,E
09/03/2023,127,1468,skip,Portuguese,21,B
09/03/2023,249,1007,skip,Russian,44,B
09/03/2023,759,1364,skip,Chinese,15,D
09/03/2023,107,1479,transfer,German,31,A
09/03/2023,621,1824,skip,German,36,B
09/04/2023,523,1830,decision,German,34,D
09/04/2023,655,1253,transfer,Russian,53,F
09/04/2023,664,1084,decision,Persian,26,A
09/04/2023,780,1084,decision,Chinese,41,A
09/04/2023,220,1473,skip,French,11,F
09/05/2023,772,1344,skip,Arabic,53,D
09/05/2023,958,1567,transfer,Spanish,60,B
09/05/2023,287,1165,skip,Portuguese,45,A
09/05/2023,485,1075,decision,Spanish,48,F
09/05/2023,23,1354,decision,Spanish,43,D
09/05/2023,817,1558,decision,Spanish,8,C
09/06/2023,578,1884,decision,Persian,47,A
09/06/2023,684,1701,decision,Portuguese,14,B
09/06/2023,973,1331,decision,Italian,44,F
09/06/2023,726,1089,transfer,German,11,D
09/06/2023,645,1558,skip,Persian,49,E
09/06/2023,659,1090,skip,Spanish,58,B
09/06/2023,23,1898,skip,Arabic,31,C
09/06/2023,319,1084,transfer,Italian,18,C
09/06/2023,287,1531,transfer,Arabic,48,D
09/06/2023,416,1506,transfer,Chinese,30,E
09/06/2023,919,1899,skip,English,6,F
09/06/2023,939,1940,skip,Italian,14,D
09/06/2023,318,1237,decision,Persian,41,A
09/06/2023,507,1995,skip,Chinese,57,F
09/06/2023,569,1813,transfer,Persian,40,D
09/07/2023,505,1471,transfer,Persian,53,D
09/07/2023,564,1796,decision,Spanish,33,F
09/07/2023,157,1051,skip,Persian,49,D
09/07/2023,299,1883,skip,Italian,16,D
09/07/2023,214,1133,decision,Italian,39,C
09/08/2023,432,1676,transfer,Arabic,52,E
09/08/2023,263,1796,skip,Arabic,15,D
09/08/2023,644,1629,transfer,Hindi,59,B
09/08/2023,542,1886,transfer,Spanish,33,F
09/08/2023,20,1116,skip,Spanish,24,D
09/08/2023,870,1403,transfer,Portuguese,53,B
09/08/2023,785,1658,decision,Russian,9,F
09/08/2023,628,1412,transfer,Arabic,30,B
09/08/2023,346,1144,skip,Chinese,27,B
09/08/2023,569,1771,decision,Portuguese,24,D
09/08/2023,445,1558,decision,French,7,C
09/08/2023,936,1073,skip,Portuguese,8,B
09/08/2023,749,1813,transfer,French,29,E
09/08/2023,190,1898,transfer,English,48,E
09/09/2023,136,1486,decision,Spanish,28,F
09/09/2023,825,1487,transfer,German,15,E
09/09/2023,603,1461,skip,Portuguese,17,A
09/09/2023,636,1674,decision,Persian,22,E
09/09/2023,952,1169,skip,English,28,E
09/09/2023,196,1616,skip,French,13,F
09/09/2023,503,1126,transfer,Portuguese,6,F
09/09/2023,311,1244,transfer,Chinese,31,B
09/09/2023,353,1868,skip,Russian,59,B
09/09/2023,588,1381,decision,German,19,A
09/09/2023,782,1433,decision,German,46,C
09/09/2023,662,1418,decision,Arabic,30,C
09/09/2023,125,1164,decision,Russian,36,A
09/09/2023,825,1514,decision,Arabic,15,B
09/10/2023,293,1603,transfer,Hindi,26,C
09/10/2023,192,1926,decision,Hindi,38,D
09/10/2023,11,1116,skip,English,34,D
09/10/2023,662,1543,decision,Portuguese,60,F
09/10/2023,566,1963,decision,Italian,51,E
09/10/2023,246,1094,skip,Arabic,28,B
09/10/2023,169,1354,transfer,German,54,D
09/10/2023,136,1943,skip,Spanish,55,A
09/10/2023,568,1802,decision,Arabic,38,C
09/10/2023,755,1640,skip,English,44,C
09/10/2023,777,1471,skip,Chinese,20,A
09/10/2023,280,1687,skip,Portuguese,41,D
09/10/2023,287,1338,decision,Portuguese,37,E
09/10/2023,932,1701,decision,Arabic,46,B
09/11/2023,891,1938,decision,French,52,C
09/11/2023,578,1735,skip,Russian,19,F
09/11/2023,725,1625,skip,Hindi,34,D
09/11/2023,667,1876,transfer,Arabic,7,A
09/11/2023,854,1412,decision,Hindi,40,D
09/11/2023,498,1402,skip,Arabic,56,B
09/11/2023,739,1526,decision,German,41,B
09/11/2023,436,1558,skip,Portuguese,48,E
09/11/2023,656,1141,skip,German,42,D
09/11/2023,189,1490,skip,Chinese,31,D
09/11/2023,701,1972,transfer,Hindi,19,F
09/11/2023,584,1508,transfer,Portuguese,5,C
09/11/2023,287,1209,skip,Hindi,15,C
09/11/2023,736,1751,skip,Persian,20,A
09/11/2023,945,1461,transfer,English,35,B
09/12/2023,412,1454,skip,German,14,B
09/12/2023,477,1349,transfer,Persian,43,E
09/12/2023,432,1093,skip,Hindi,6,D
09/12/2023,429,1780,transfer,Italian,58,E
09/12/2023,428,1958,transfer,Arabic,60,D
09/12/2023,525,1401,skip,Italian,40,F
09/12/2023,882,1531,transfer,Portuguese,57,A
09/12/2023,989,1006,decision,Chinese,9,E
09/12/2023,727,1836,skip,Arabic,39,C
09/12/2023,348,1292,skip,Persian,34,E
09/12/2023,320,1448,skip,Italian,59,F
09/12/2023,507,1154,decision,English,37,D
09/12/2023,223,1719,skip,Russian,51,D
09/13/2023,785,1072,decision,English,36,A
09/13/2023,104,1400,skip,Hindi,32,B
09/13/2023,739,1281,skip,Russian,27,C
09/13/2023,655,1787,transfer,Spanish,56,C
09/13/2023,191,1665,transfer,Spanish,59,E
09/13/2023,428,1414,skip,Chinese,53,D
09/13/2023,703,1665,skip,Chinese,14,F
09/13/2023,989,2000,skip,Persian,17,B
09/13/2023,780,1405,transfer,Russian,40,C
09/14/2023,644,1153,decision,German,7,D
09/14/2023,287,1462,decision,Russian,38,D
09/14/2023,722,1764,skip,French,60,F
09/14/2023,952,1765,transfer,Arabic,50,B
09/14/2023,779,1045,transfer,Italian,34,F
09/14/2023,328,1303,skip,Persian,33,E
09/14/2023,970,1178,decision,French,31,C
09/14/2023,843,1499,decision,Chinese,7,B
09/14/2023,362,1080,skip,German,22,F
09/14/2023,217,1711,skip,English,56,F
09/14/2023,976,1006,transfer,Italian,40,A
09/15/2023,584,1631,transfer,Persian,56,A
09/15/2023,102,1038,transfer,Hindi,56,D
09/15/2023,239,1044,transfer,English,37,E
09/15/2023,928,1439,skip,Persian,49,A
09/15/2023,566,1093,decision,French,13,C
09/15/2023,113,1206,transfer,Italian,8,B
09/15/2023,157,1945,transfer,German,36,F
09/15/2023,382,1926,decision,Persian,59,F
09/15/2023,211,1349,decision,German,60,A
09/15/2023,194,1666,transfer,French,59,F
09/15/2023,988,1974,decision,French,20,B
09/16/2023,310,1365,transfer,Persian,21,A
09/16/2023,756,1866,transfer,French,29,C
09/16/2023,328,1717,decision,Hindi,37,E
09/16/2023,667,1866,transfer,Portuguese,48,A
09/16/2023,163,1274,decision,Russian,26,D
09/16/2023,115,1982,transfer,Portuguese,37,F
09/16/2023,669,1048,skip,German,38,F
09/16/2023,191,1369,decision,Persian,7,C
09/16/2023,538,1540,transfer,French,27,E
09/16/2023,166,1569,transfer,Hindi,6,A
09/16/2023,387,1995,transfer,Hindi,58,F
09/16/2023,380,1383,skip,Arabic,22,D
09/16/2023,505,1567,decision,Hindi,5,D
09/16/2023,608,1616,transfer,Persian,59,B
09/17/2023,25,1116,skip,Spanish,31,B
09/17/2023,665,1361,decision,Portuguese,24,E
09/17/2023,500,1932,decision,Russian,21,D
09/17/2023,742,1637,decision,Arabic,59,B
09/17/2023,709,1908,decision,Spanish,5,F
09/17/2023,750,1837,skip,Arabic,35,B
09/17/2023,717,1558,decision,Spanish,26,F
09/18/2023,659,1643,decision,Spanish,48,B
09/18/2023,163,1406,skip,Italian,21,B
09/18/2023,453,1762,transfer,French,15,F
09/18/2023,407,1268,transfer,Chinese,44,E
09/18/2023,650,1035,transfer,Chinese,7,A
09/18/2023,952,1741,skip,Italian,28,E
09/18/2023,764,1362,skip,Italian,11,F
09/18/2023,749,1020,decision,Russian,46,B
09/18/2023,743,1947,skip,English,43,E
09/18/2023,20,1764,transfer,French,42,F
09/18/2023,362,1431,skip,Arabic,19,E
09/18/2023,525,1374,transfer,Chinese,30,A
09/19/2023,353,1733,decision,French,41,E
09/19/2023,607,1751,transfer,English,22,C
09/19/2023,870,1148,skip,Hindi,52,E
09/19/2023,432,1180,skip,German,25,B
09/19/2023,414,1531,skip,Chinese,55,B
09/19/2023,363,1665,decision,Italian,57,B
09/19/2023,145,1767,transfer,Arabic,50,A
09/19/2023,300,1093,transfer,Hindi,20,B
09/20/2023,215,1169,transfer,French,36,F
09/20/2023,545,1798,decision,Hindi,36,E
09/20/2023,644,1285,decision,Persian,53,F
09/20/2023,780,1669,skip,Arabic,58,D
09/20/2023,365,1001,transfer,German,24,F
09/20/2023,125,1977,decision,Portuguese,11,E
09/20/2023,107,1658,decision,Chinese,56,C
09/20/2023,287,1893,skip,English,34,F
09/20/2023,911,1123,decision,Spanish,32,E
09/20/2023,957,1005,decision,Portuguese,7,B
09/21/2023,649,1898,decision,French,38,E
09/21/2023,332,1777,transfer,Chinese,5,A
09/21/2023,911,1471,skip,Arabic,27,E
09/21/2023,163,1197,transfer,Portuguese,21,A
09/21/2023,824,1537,skip,Russian,60,F
09/21/2023,296,1849,transfer,Portuguese,24,A
09/21/2023,414,1629,transfer,Italian,50,F
09/21/2023,831,1123,skip,Spanish,39,A
09/21/2023,978,1702,decision,Russian,11,C
09/21/2023,525,1783,skip,Chinese,53,C
09/21/2023,467,1062,skip,German,26,A
09/21/2023,553,1315,transfer,Arabic,36,F
09/21/2023,575,1616,transfer,Italian,18,C
09/21/2023,638,1217,decision,Italian,15,D
09/21/2023,532,1410,transfer,Spanish,13,B
09/22/2023,665,1751,transfer,Chinese,34,D
09/22/2023,114,1275,skip,Persian,12,E
09/22/2023,214,1537,skip,Italian,56,F
09/22/2023,638,1929,decision,German,43,E
09/22/2023,954,1887,skip,Portuguese,28,E
09/22/2023,650,1895,transfer,German,56,E
09/22/2023,139,1802,transfer,Russian,11,E
09/22/2023,181,1893,skip,English,10,B
09/22/2023,224,1197,transfer,Portuguese,12,F
09/23/2023,799,1209,skip,German,10,A
09/23/2023,891,1515,transfer,Italian,43,A
09/23/2023,429,1735,skip,Spanish,8,B
09/23/2023,208,1972,transfer,Russian,24,C
09/23/2023,821,1081,skip,Hindi,23,B
09/23/2023,365,1873,transfer,Chinese,53,D
09/23/2023,461,1899,decision,Portuguese,27,F
09/24/2023,408,1389,transfer,French,44,A
09/24/2023,415,1554,decision,Spanish,34,F
09/24/2023,387,1873,transfer,German,37,E
09/24/2023,192,1875,skip,Arabic,34,C
09/24/2023,879,1672,skip,Arabic,12,C
09/24/2023,247,1672,skip,English,50,A
09/24/2023,603,1809,transfer,Russian,15,F
09/24/2023,607,1167,skip,German,45,A
09/24/2023,911,1696,transfer,French,45,C
09/24/2023,11,1114,skip,Portuguese,48,F
09/24/2023,578,1292,decision,Russian,43,B
09/25/2023,851,1057,transfer,Portuguese,31,C
09/25/2023,932,1727,transfer,Portuguese,29,E
09/25/2023,802,1941,decision,Spanish,40,C
09/25/2023,868,1925,decision,Russian,18,F
09/25/2023,814,1525,skip,Portuguese,15,F
09/25/2023,930,1114,transfer,Russian,35,A
09/25/2023,505,1945,decision,Portuguese,42,D
09/25/2023,333,1777,decision,Persian,54,E
09/25/2023,223,1971,decision,English,29,E
09/25/2023,211,1747,decision,Arabic,34,F
09/26/2023,663,1314,transfer,Persian,53,E
09/26/2023,780,1153,skip,Persian,48,A
09/26/2023,474,1171,skip,Persian,36,F
09/26/2023,739,1943,transfer,German,33,D
09/26/2023,633,1462,decision,Chinese,49,C
09/26/2023,432,1694,skip,Arabic,52,F
09/26/2023,646,1398,transfer,French,51,A
09/27/2023,664,1676,skip,French,19,D
09/27/2023,568,1235,transfer,English,19,F
09/27/2023,774,1558,skip,Arabic,31,C
09/27/2023,436,1225,skip,English,8,A
09/27/2023,669,1412,transfer,Hindi,8,C
09/27/2023,785,2000,skip,Italian,41,B
09/27/2023,378,1522,skip,Spanish,44,C
09/27/2023,193,1100,decision,Portuguese,25,F
09/27/2023,359,1206,decision,Chinese,57,D
09/27/2023,313,1020,decision,Arabic,22,A
09/27/2023,380,1672,transfer,Persian,51,C
09/27/2023,985,1682,decision,French,22,A
09/28/2023,778,1958,skip,German,58,D
09/28/2023,22,1567,skip,Hindi,52,E
09/28/2023,262,1893,transfer,German,20,F
09/28/2023,626,1301,transfer,Arabic,13,A
09/28/2023,169,1932,transfer,Hindi,19,D
09/28/2023,682,1955,decision,Hindi,13,C
09/28/2023,809,1381,skip,German,42,E
09/29/2023,411,1553,skip,Chinese,39,B
09/29/2023,606,1462,decision,Persian,54,F
09/29/2023,911,1834,decision,Chinese,24,A
09/29/2023,318,1100,skip,Persian,36,E
09/29/2023,340,1608,decision,French,17,F
09/29/2023,346,1490,transfer,English,14,D
09/29/2023,500,1977,skip,Russian,51,D
09/29/2023,459,1996,decision,Spanish,31,C
09/29/2023,149,1518,decision,Italian,33,E
09/29/2023,172,1437,decision,Chinese,6,F
09/29/2023,755,1506,decision,Spanish,27,B
09/29/2023,649,1201,skip,Persian,30,C
09/29/2023,579,1399,skip,Persian,46,B
09/29/2023,684,1056,transfer,Arabic,41,B
09/29/2023,689,1518,decision,Hindi,30,D
09/30/2023,296,1932,decision,Persian,33,D
09/30/2023,348,1038,skip,French,33,D
09/30/2023,911,1014,decision,Portuguese,13,B
09/30/2023,774,1468,decision,Italian,38,B
09/30/2023,723,1164,decision,Hindi,60,F
09/30/2023,799,1982,transfer,Hindi,50,B
09/30/2023,220,1958,skip,Arabic,46,F
09/30/2023,888,1354,transfer,Arabic,17,D
09/30/2023,745,1295,decision,Arabic,44,B
09/30/2023,149,1616,skip,Spanish,53,A
09/30/2023,886,1075,decision,Persian,39,D
09/30/2023,749,1643,skip,Portuguese,6,B
09/30/2023,579,1100,decision,English,33,F
09/30/2023,217,1461,skip,English,52,D
10/01/2023,879,1525,skip,Russian,50,E
10/01/2023,854,1038,decision,Italian,52,A
10/01/2023,299,1462,decision,Spanish,47,D
10/01/2023,987,1974,skip,Persian,44,D
10/01/2023,274,1006,decision,Hindi,17,F
10/01/2023,976,1609,skip,Hindi,50,F
10/01/2023,110,1101,transfer,Chinese,34,D
10/01/2023,689,1090,transfer,Spanish,43,B
10/01/2023,406,1051,transfer,Spanish,55,B
10/01/2023,662,1822,decision,Persian,31,B
10/01/2023,188,1314,transfer,German,54,A
10/01/2023,20,1809,transfer,Spanish,43,C
10/01/2023,515,1834,transfer,German,44,C
10/01/2023,394,1005,transfer,Spanish,10,D
10/01/2023,827,1963,transfer,French,50,E
10/02/2023,286,2000,skip,Italian,43,A
10/02/2023,247,1545,skip,English,23,C
10/02/2023,500,1938,transfer,French,26,F
10/02/2023,514,1284,transfer,Portuguese,20,F
10/02/2023,439,1191,transfer,German,25,D
10/02/2023,716,1398,transfer,Russian,37,B
10/02/2023,888,1767,skip,Chinese,57,D
10/02/2023,363,1502,transfer,Persian,13,F
10/03/2023,659,1154,skip,Spanish,29,F
10/03/2023,964,1401,decision,Portuguese,18,B
10/03/2023,601,1135,transfer,Arabic,31,F
10/03/2023,342,1874,transfer,Spanish,32,D
10/03/2023,459,1094,transfer,Portuguese,21,F
10/03/2023,166,1374,skip,English,18,F
10/03/2023,461,1081,transfer,German,22,A
10/03/2023,801,1153,decision,German,29,C
10/03/2023,777,1148,decision,Persian,23,F
10/03/2023,893,1389,skip,Spanish,11,C
10/03/2023,679,1127,skip,Hindi,37,C
10/03/2023,715,1661,transfer,Spanish,29,D
10/04/2023,507,1866,skip,Persian,55,D
10/04/2023,172,1198,skip,Italian,44,B
10/04/2023,217,1314,skip,Italian,58,B
10/04/2023,514,1711,decision,Hindi,41,A
10/04/2023,588,1032,skip,Spanish,28,F
10/04/2023,579,1861,skip,Russian,56,C
10/04/2023,20,1073,decision,Hindi,13,E
10/04/2023,866,1094,skip,German,40,A
10/04/2023,172,1403,transfer,Chinese,39,E
10/04/2023,21,1918,transfer,Spanish,42,C
10/04/2023,125,1374,transfer,Hindi,18,E
10/04/2023,777,1563,transfer,Hindi,60,C
10/04/2023,672,1794,skip,Hindi,33,D
10/04/2023,626,1448,skip,English,18,A
10/04/2023,190,1084,transfer,Italian,45,C
10/05/2023,224,1531,transfer,Arabic,41,E
10/05/2023,178,1684,decision,Hindi,30,B
10/05/2023,249,1518,decision,Italian,47,F
10/05/2023,851,1616,decision,Spanish,14,D
10/05/2023,274,1709,transfer,Arabic,14,F
10/06/2023,603,1165,decision,Italian,47,D
10/06/2023,817,1006,decision,French,21,B
10/06/2023,289,1418,skip,Persian,38,B
10/06/2023,705,1553,transfer,Chinese,34,B
10/06/2023,333,2000,skip,Spanish,28,C
10/06/2023,646,1787,decision,German,51,B
10/06/2023,314,1702,skip,Hindi,55,E
10/06/2023,711,1057,decision,Chinese,58,F
10/06/2023,973,1102,transfer,Portuguese,5,B
10/07/2023,451,1505,decision,Italian,59,D
10/07/2023,194,1641,skip,Persian,55,F
10/07/2023,566,1555,decision,French,42,A
10/07/2023,332,1454,skip,Portuguese,44,F
10/07/2023,101,1471,transfer,English,22,D
10/07/2023,954,1740,decision,Portuguese,39,F
10/07/2023,499,1680,skip,Spanish,49,C
10/07/2023,660,1840,transfer,Hindi,32,A
10/07/2023,818,1525,decision,French,37,C
10/07/2023,584,1274,decision,German,15,D
10/07/2023,689,1866,skip,Chinese,17,D
10/07/2023,193,1965,decision,English,40,D
10/07/2023,590,1350,transfer,Chinese,18,D
10/07/2023,465,1410,transfer,Russian,28,E
10/07/2023,709,1148,decision,Persian,50,B
10/08/2023,436,1250,skip,French,26,F
10/08/2023,818,1876,decision,Spanish,37,E
10/08/2023,110,1381,skip,Chinese,60,B
10/08/2023,659,1638,transfer,English,5,B
10/08/2023,809,1588,transfer,Hindi,38,A
10/08/2023,322,1057,skip,Arabic,60,D
10/08/2023,711,1924,skip,Persian,46,A
10/08/2023,803,1486,decision,Chinese,23,B
10/09/2023,514,1505,decision,Portuguese,42,E
10/09/2023,333,1301,skip,Chinese,51,D
10/09/2023,300,1641,skip,Arabic,48,A
10/09/2023,439,1543,skip,Chinese,39,B
10/09/2023,414,1914,skip,German,40,D
10/09/2023,324,1109,skip,Chinese,51,C
10/09/2023,233,1404,transfer,English,20,A
10/10/2023,149,1897,skip,German,30,C
10/10/2023,579,1694,transfer,English,40,B
10/10/2023,380,1157,decision,Russian,19,E
10/10/2023,350,1644,skip,French,6,E
10/10/2023,608,1131,skip,Italian,36,D
10/10/2023,429,1093,skip,Russian,34,C
10/10/2023,277,1764,decision,English,47,B
10/11/2023,102,1141,skip,Chinese,15,A
10/11/2023,705,1518,transfer,Arabic,33,C
10/11/2023,311,1870,transfer,Russian,50,A
10/11/2023,328,1537,decision,Arabic,42,D
10/11/2023,514,1518,skip,Persian,14,E
10/11/2023,952,1865,decision,Hindi,7,B
10/11/2023,703,1275,decision,French,5,E
10/11/2023,576,1062,skip,German,53,D
10/11/2023,851,1947,skip,English,5,D
10/11/2023,623,1664,transfer,Hindi,33,F
10/12/2023,357,1237,decision,Russian,26,D
10/12/2023,821,1812,skip,Italian,35,D
10/12/2023,863,1047,skip,German,45,A
10/12/2023,983,1742,skip,Arabic,18,D
10/12/2023,655,1223,transfer,Spanish,12,E
10/12/2023,659,1531,decision,Portuguese,39,F
10/12/2023,451,1642,decision,Chinese,20,B
10/12/2023,659,1908,decision,French,26,A
10/12/2023,543,1975,transfer,Persian,50,D
10/13/2023,187,1949,decision,Chinese,46,E
10/13/2023,454,1123,skip,Hindi,53,B
10/13/2023,542,1908,skip,French,12,C
10/13/2023,781,1534,decision,Russian,29,E
10/13/2023,584,1971,decision,Russian,32,D
10/13/2023,220,1295,transfer,Italian,41,D
10/13/2023,799,1431,skip,Persian,58,F
10/13/2023,190,1840,skip,Italian,17,C
10/13/2023,515,1403,transfer,Spanish,35,E
10/13/2023,566,1408,skip,Persian,47,A
10/14/2023,496,1030,skip,German,36,E
10/14/2023,638,1180,decision,Persian,49,A
10/14/2023,541,1145,transfer,Hindi,56,E
10/14/2023,937,1974,decision,English,27,C
10/14/2023,211,1080,transfer,Chinese,17,B
10/14/2023,436,1144,transfer,Persian,45,C
10/15/2023,578,1995,skip,Spanish,28,C
10/15/2023,626,1774,skip,Arabic,19,F
10/15/2023,249,1668,decision,Spanish,49,D
10/15/2023,839,1131,transfer,Spanish,49,A
10/15/2023,145,1637,transfer,English,21,E
10/15/2023,189,1359,skip,Chinese,5,F
10/15/2023,234,1534,transfer,Italian,29,F
10/15/2023,564,1868,transfer,German,30,B
10/15/2023,277,1295,decision,Italian,52,F
10/15/2023,392,1794,skip,Portuguese,24,F
10/15/2023,964,1876,transfer,Portuguese,20,B
10/15/2023,117,1918,decision,Chinese,19,A
10/15/2023,289,1045,decision,Arabic,54,B
10/15/2023,163,1404,decision,English,23,B
10/16/2023,127,1035,transfer,German,7,C
10/16/2023,394,1780,decision,Persian,39,F
10/16/2023,588,1717,skip,German,40,C
10/16/2023,299,1389,skip,Persian,20,A
10/16/2023,673,1049,transfer,Russian,36,D
10/17/2023,346,1056,transfer,Hindi,52,E
10/17/2023,412,1554,transfer,Persian,57,A
10/17/2023,112,1225,skip,Italian,41,B
10/17/2023,277,1078,transfer,German,18,F
10/17/2023,870,1857,skip,Portuguese,31,C
10/17/2023,223,1908,skip,English,50,A
10/17/2023,817,1343,transfer,Russian,50,F
10/17/2023,427,1051,transfer,French,17,C
10/17/2023,747,1433,transfer,Chinese,49,A
10/17/2023,952,1672,decision,Portuguese,48,E
10/17/2023,308,1049,skip,Persian,59,C
10/17/2023,298,1801,skip,Italian,41,B
10/17/2023,193,1531,decision,Italian,46,E
10/17/2023,711,1214,transfer,Chinese,34,B
10/17/2023,576,1035,decision,Spanish,48,A
10/18/2023,843,1178,decision,Arabic,36,A
10/18/2023,626,1777,transfer,Chinese,31,C
10/18/2023,525,1608,transfer,Hindi,22,D
10/18/2023,953,1809,skip,English,53,C
10/18/2023,750,1389,decision,German,34,E
10/18/2023,166,1171,decision,French,40,C
10/18/2023,407,1471,decision,Persian,42,C
10/18/2023,108,1669,skip,Italian,9,D
10/18/2023,607,1318,decision,Hindi,24,F
10/19/2023,920,1362,decision,Persian,57,B
10/19/2023,108,1540,skip,Hindi,18,D
10/19/2023,563,1370,skip,Portuguese,33,D
10/19/2023,504,1473,skip,Spanish,38,C
10/19/2023,523,1971,decision,Arabic,31,E
10/19/2023,260,1687,decision,French,21,C
10/19/2023,146,1543,skip,Chinese,34,B
10/19/2023,145,1732,decision,French,47,E
10/19/2023,290,1471,decision,Italian,39,E
10/19/2023,599,1052,skip,Hindi,60,C
10/20/2023,613,1198,skip,Italian,39,F
10/20/2023,274,1780,skip,Russian,45,E
10/20/2023,681,1123,skip,Portuguese,8,A
10/20/2023,229,1284,transfer,Hindi,23,C
10/20/2023,663,1937,skip,Spanish,7,D
10/20/2023,189,1932,transfer,Arabic,44,B
10/20/2023,136,1554,decision,Persian,46,D
10/20/2023,453,1462,skip,Spanish,49,F
10/20/2023,626,1038,transfer,Portuguese,60,D
10/20/2023,667,1886,skip,Portuguese,30,C
10/20/2023,310,1370,transfer,Russian,60,B
10/20/2023,262,1914,transfer,English,6,A
10/20/2023,566,1791,skip,Chinese,37,C
10/21/2023,237,1642,skip,Russian,58,C
10/21/2023,543,1141,transfer,Portuguese,34,A
10/21/2023,178,1032,decision,Portuguese,34,F
10/21/2023,503,1057,decision,Persian,58,D
